Person ID,First name,Last name,Party,Constituency,URI,flastname,firstnamelastname,subdomain,user
26418,Joani,Reid,Labour,East Kilbride and Strathaven,https://www.theyworkforyou.com/mp/26418/joani_reid/east_kilbride_and_strathaven,jreid,joanireid,https://jreid.caseworkermp.com,TRUE
24868,Emma,Reynolds,Labour,Wycombe,https://www.theyworkforyou.com/mp/24868/emma_reynolds/wycombe,ereynolds,emmareynolds,https://ereynolds.caseworkermp.com,TRUE
24929,Jonathan,Reynolds,Labour/Co-operative,Stalybridge and Hyde,https://www.theyworkforyou.com/mp/24929/jonathan_reynolds/stalybridge_and_hyde,jreynolds,jonathanreynolds,,FALSE
26608,Joshua,Reynolds,Liberal Democrat,Maidenhead,https://www.theyworkforyou.com/mp/26608/joshua_reynolds/maidenhead,joshuareynolds,joshuareynolds,https://joshuareynolds.caseworkermp.com,TRUE
26575,Martin,Rhodes,Labour,Glasgow North,https://www.theyworkforyou.com/mp/26575/martin_rhodes/glasgow_north,mrhodes,martinrhodes,https://mrhodes.caseworkermp.com,TRUE
25856,Bell,Ribeiro-Addy,Labour,Clapham and Brixton Hill,https://www.theyworkforyou.com/mp/25856/bell_ribeiro-addy/clapham_and_brixton_hill,bribeiroaddy,bellribeiroaddy,https://bribeiroaddy.caseworkermp.com,TRUE
26486,Jake,Richards,Labour,Rother Valley,https://www.theyworkforyou.com/mp/26486/jake_richards/rother_valley,jrichards,jakerichards,https://jrichards.caseworkermp.com,TRUE
26472,Jenny,Riddell-Carpenter,Labour,Suffolk Coastal,https://www.theyworkforyou.com/mp/26472/jenny_riddell-carpenter/suffolk_coastal,jriddellcarpenter,jennyriddellcarpenter,https://jriddellcarpenter.caseworkermp.com,TRUE
26596,Lucy,Rigby,Labour,Northampton North,https://www.theyworkforyou.com/mp/26596/lucy_rigby/northampton_north,lrigby,lucyrigby,https://lrigby.caseworkermp.com,TRUE
25321,Marie,Rimmer,Labour,St Helens South and Whiston,https://www.theyworkforyou.com/mp/25321/marie_rimmer/st_helens_south_and_whiston,mrimmer,marierimmer,https://mrimmer.caseworkermp.com,TRUE
26374,Dave,Robertson,Labour,Lichfield,https://www.theyworkforyou.com/mp/26374/dave_robertson/lichfield,drobertson,daverobertson,https://drobertson.caseworkermp.com,TRUE
26504,Joe,Robertson,Conservative,Isle of Wight East,https://www.theyworkforyou.com/mp/26504/joe_robertson/isle_of_wight_east,jrobertson,joerobertson,https://jrobertson.caseworkermp.com,TRUE
25280,Gavin,Robinson,DUP,Belfast East,https://www.theyworkforyou.com/mp/25280/gavin_robinson/belfast_east,grobinson,gavinrobinson,https://grobinson.caseworkermp.com,TRUE
26549,Tim,Roca,Labour,Macclesfield,https://www.theyworkforyou.com/mp/26549/tim_roca/macclesfield,troca,timroca,https://troca.caseworkermp.com,TRUE
25691,Matt,Rodda,Labour,Reading Central,https://www.theyworkforyou.com/mp/25691/matt_rodda/reading_central,mrodda,mattrodda,https://mrodda.caseworkermp.com,TRUE
26388,Ian,Roome,Liberal Democrat,North Devon,https://www.theyworkforyou.com/mp/26388/ian_roome/north_devon,iroome,ianroome,https://iroome.caseworkermp.com,TRUE
11199,Andrew,Rosindell,Reform UK,Romford,https://www.theyworkforyou.com/mp/11199/andrew_rosindell/romford,arosindell,andrewrosindell,https://arosindell.caseworkermp.com,TRUE
26323,Sam,Rushworth,Labour,Bishop Auckland,https://www.theyworkforyou.com/mp/26323/sam_rushworth/bishop_auckland,srushworth,samrushworth,https://srushworth.caseworkermp.com,TRUE
26571,Sarah,Russell,Labour,Congleton,https://www.theyworkforyou.com/mp/26571/sarah_russell/congleton,srussell,sarahrussell,https://srussell.caseworkermp.com,TRUE
26467,Tom,Rutland,Labour,East Worthing and Shoreham,https://www.theyworkforyou.com/mp/26467/tom_rutland/east_worthing_and_shoreham,trutland,tomrutland,https://trutland.caseworkermp.com,TRUE
26381,Oliver,Ryan,Independent,Burnley,https://www.theyworkforyou.com/mp/26381/oliver_ryan/burnley,oryan,oliverryan,https://oryan.caseworkermp.com,TRUE
26497,Anna,Sabine,Liberal Democrat,Frome and East Somerset,https://www.theyworkforyou.com/mp/26497/anna_sabine/frome_and_east_somerset,asabine,annasabine,https://asabine.caseworkermp.com,TRUE
26438,Sarah,Sackman,Labour,Finchley and Golders Green,https://www.theyworkforyou.com/mp/26438/sarah_sackman/finchley_and_golders_green,ssackman,sarahsackman,https://ssackman.caseworkermp.com,TRUE
26521,Jeevun,Sandher,Labour,Loughborough,https://www.theyworkforyou.com/mp/26521/jeevun_sandher/loughborough,jsandher,jeevunsandher,https://jsandher.caseworkermp.com,TRUE
26603,Roz,Savage,Liberal Democrat,South Cotswolds,https://www.theyworkforyou.com/mp/26603/roz_savage/south_cotswolds,rsavage,rozsavage,https://rsavage.caseworkermp.com,TRUE
25302,Liz,Saville-Roberts,Plaid Cymru,Dwyfor Meirionnydd,https://www.theyworkforyou.com/mp/25302/liz_saville-roberts/dwyfor_meirionnydd,lsavilleroberts,lizsavilleroberts,https://lsavilleroberts.caseworkermp.com,TRUE
26322,Michelle,Scrogham,Labour,Barrow and Furness,https://www.theyworkforyou.com/mp/26322/michelle_scrogham/barrow_and_furness,mscrogham,michellescrogham,https://mscrogham.caseworkermp.com,TRUE
26440,Mark,Sewards,Labour,Leeds South West and Morley,https://www.theyworkforyou.com/mp/26440/mark_sewards/leeds_south_west_and_morley,msewards,marksewards,https://msewards.caseworkermp.com,TRUE
25385,Naseem,Shah,Labour,Bradford West,https://www.theyworkforyou.com/mp/25385/naseem_shah/bradford_west,nshah,naseemshah,https://nshah.caseworkermp.com,TRUE
26489,Baggy,Shanker,Labour/Co-operative,Derby South,https://www.theyworkforyou.com/mp/26489/baggy_shanker/derby_south,bshanker,baggyshanker,https://bshanker.caseworkermp.com,TRUE
26276,Michael,Shanks,Labour,Rutherglen,https://www.theyworkforyou.com/mp/26276/michael_shanks/rutherglen,mshanks,michaelshanks,https://mshanks.caseworkermp.com,TRUE
13864,Jim,Shannon,DUP,Strangford,https://www.theyworkforyou.com/mp/13864/jim_shannon/strangford,jshannon,jimshannon,https://jshannon.caseworkermp.com,TRUE
26437,Neil,Shastri-Hurst,Conservative,Solihull West and Shirley,https://www.theyworkforyou.com/mp/26437/neil_shastri-hurst/solihull_west_and_shirley,nshastrihurst,neilshastrihurst,https://nshastrihurst.caseworkermp.com,TRUE
24893,Alec,Shelbrooke,Conservative,Wetherby and Easingwold,https://www.theyworkforyou.com/mp/24893/alec_shelbrooke/wetherby_and_easingwold,ashelbrooke,alecshelbrooke,https://ashelbrooke.caseworkermp.com,TRUE
25344,Tulip,Siddiq,Labour,Hampstead and Highgate,https://www.theyworkforyou.com/mp/25344/tulip_siddiq/hampstead_and_highgate,tsiddiq,tulipsiddiq,https://tsiddiq.caseworkermp.com,TRUE
25892,David,Simmonds,Conservative,"Ruislip, Northwood and Pinner",https://www.theyworkforyou.com/mp/25892/david_simmonds/ruislip%2C_northwood_and_pinner,dsimmonds,davidsimmonds,https://dsimmonds.caseworkermp.com,TRUE
26328,Josh,Simons,Labour,Makerfield,https://www.theyworkforyou.com/mp/26328/josh_simons/makerfield,jsimons,joshsimons,https://jsimons.caseworkermp.com,TRUE
26582,Vikki,Slade,Liberal Democrat,Mid Dorset and North Poole,https://www.theyworkforyou.com/mp/26582/vikki_slade/mid_dorset_and_north_poole,vslade,vikkislade,https://vslade.caseworkermp.com,TRUE
11559,Andrew,Slaughter,Labour,Hammersmith and Chiswick,https://www.theyworkforyou.com/mp/11559/andrew_slaughter/hammersmith_and_chiswick,aslaughter,andrewslaughter,,FALSE
26564,John,Slinger,Labour,Rugby,https://www.theyworkforyou.com/mp/26564/john_slinger/rugby,jslinger,johnslinger,https://jslinger.caseworkermp.com,TRUE
26556,Lisa,Smart,Liberal Democrat,Hazel Grove,https://www.theyworkforyou.com/mp/26556/lisa_smart/hazel_grove,lsmart,lisasmart,https://lsmart.caseworkermp.com,TRUE
25432,Cat,Smith,Labour,Lancaster and Wyre,https://www.theyworkforyou.com/mp/25432/cat_smith/lancaster_and_wyre,csmith,catsmith,https://csmith.caseworkermp.com,TRUE
26606,David,Smith,Labour,North Northumberland,https://www.theyworkforyou.com/mp/26606/david_smith/north_northumberland,dsmith,davidsmith,https://dsmith.caseworkermp.com,TRUE
25925,Greg,Smith,Conservative,Mid Buckinghamshire,https://www.theyworkforyou.com/mp/25925/greg_smith/mid_buckinghamshire,gsmith,gregsmith,https://gsmith.caseworkermp.com,TRUE
25366,Jeff,Smith,Labour,Manchester Withington,https://www.theyworkforyou.com/mp/25366/jeff_smith/manchester_withington,jsmith,jeffsmith,,FALSE
24961,Julian,Smith,Conservative,Skipton and Ripon,https://www.theyworkforyou.com/mp/24961/julian_smith/skipton_and_ripon,juliansmith,juliansmith,https://juliansmith.caseworkermp.com,TRUE
24728,Nick,Smith,Labour,Blaenau Gwent and Rhymney,https://www.theyworkforyou.com/mp/24728/nick_smith/blaenau_gwent_and_rhymney,nsmith,nicksmith,https://nsmith.caseworkermp.com,TRUE
26512,Rebecca,Smith,Conservative,South West Devon,https://www.theyworkforyou.com/mp/26512/rebecca_smith/south_west_devon,rsmith,rebeccasmith,https://rsmith.caseworkermp.com,TRUE
26410,Sarah,Smith,Labour,Hyndburn,https://www.theyworkforyou.com/mp/26410/sarah_smith/hyndburn,ssmith,sarahsmith,https://ssmith.caseworkermp.com,TRUE
25390,Karin,Smyth,Labour,Bristol South,https://www.theyworkforyou.com/mp/25390/karin_smyth/bristol_south,ksmyth,karinsmyth,https://ksmyth.caseworkermp.com,TRUE
25601,Gareth,Snell,Labour/Co-operative,Stoke-on-Trent Central,https://www.theyworkforyou.com/mp/25601/gareth_snell/stoke-on-trent_central,gsnell,garethsnell,https://gsnell.caseworkermp.com,TRUE
26347,Andrew,Snowden,Conservative,Fylde,https://www.theyworkforyou.com/mp/26347/andrew_snowden/fylde,asnowden,andrewsnowden,https://asnowden.caseworkermp.com,TRUE
25680,Alex,Sobel,Labour/Co-operative,Leeds Central and Headingley,https://www.theyworkforyou.com/mp/25680/alex_sobel/leeds_central_and_headingley,asobel,alexsobel,https://asobel.caseworkermp.com,TRUE
26457,Ian,Sollom,Liberal Democrat,St Neots and Mid Cambridgeshire,https://www.theyworkforyou.com/mp/26457/ian_sollom/st_neots_and_mid_cambridgeshire,isollom,iansollom,https://isollom.caseworkermp.com,TRUE
25889,Ben,Spencer,Conservative,Runnymede and Weybridge,https://www.theyworkforyou.com/mp/25889/ben_spencer/runnymede_and_weybridge,bspencer,benspencer,https://bspencer.caseworkermp.com,TRUE
26579,Patrick,Spencer,Independent,Central Suffolk and North Ipswich,https://www.theyworkforyou.com/mp/26579/patrick_spencer/central_suffolk_and_north_ipswich,pspencer,patrickspencer,https://pspencer.caseworkermp.com,TRUE
26626,Gregory,Stafford,Conservative,Farnham and Bordon,https://www.theyworkforyou.com/mp/26626/gregory_stafford/farnham_and_bordon,gstafford,gregorystafford,https://gstafford.caseworkermp.com,TRUE
26407,Euan,Stainbank,Labour,Falkirk,https://www.theyworkforyou.com/mp/26407/euan_stainbank/falkirk,estainbank,euanstainbank,https://estainbank.caseworkermp.com,TRUE
25353,Keir,Starmer,Labour,Holborn and St Pancras,https://www.theyworkforyou.com/mp/25353/keir_starmer/holborn_and_st_pancras,kstarmer,keirstarmer,https://kstarmer.caseworkermp.com,TRUE
26355,Blake,Stephenson,Conservative,Mid Bedfordshire,https://www.theyworkforyou.com/mp/26355/blake_stephenson/mid_bedfordshire,bstephenson,blakestephenson,https://bstephenson.caseworkermp.com,TRUE
25304,Jo,Stevens,Labour,Cardiff East,https://www.theyworkforyou.com/mp/25304/jo_stevens/cardiff_east,jstevens,jostevens,https://jstevens.caseworkermp.com,TRUE
26535,Kenneth,Stevenson,Labour,Airdrie and Shotts,https://www.theyworkforyou.com/mp/26535/kenneth_stevenson/airdrie_and_shotts,kstevenson,kennethstevenson,https://kstevenson.caseworkermp.com,TRUE
26598,Elaine,Stewart,Labour,"Ayr, Carrick and Cumnock",https://www.theyworkforyou.com/mp/26598/elaine_stewart/ayr%2C_carrick_and_cumnock,estewart,elainestewart,https://estewart.caseworkermp.com,TRUE
25668,Jamie,Stone,Liberal Democrat,"Caithness, Sutherland and Easter Ross",https://www.theyworkforyou.com/mp/25668/jamie_stone/caithness%2C_sutherland_and_easter_ross,jstone,jamiestone,https://jstone.caseworkermp.com,TRUE
26320,Will,Stone,Labour,Swindon North,https://www.theyworkforyou.com/mp/26320/will_stone/swindon_north,wstone,willstone,https://wstone.caseworkermp.com,TRUE
26278,Alistair,Strathern,Labour,Hitchin,https://www.theyworkforyou.com/mp/26278/alistair_strathern/hitchin,astrathern,alistairstrathern,https://astrathern.caseworkermp.com,TRUE
25320,Wes,Streeting,Labour,Ilford North,https://www.theyworkforyou.com/mp/25320/wes_streeting/ilford_north,wstreeting,wesstreeting,https://wstreeting.caseworkermp.com,TRUE
26448,Alan,Strickland,Labour,Newton Aycliffe and Spennymoor,https://www.theyworkforyou.com/mp/26448/alan_strickland/newton_aycliffe_and_spennymoor,astrickland,alanstrickland,https://astrickland.caseworkermp.com,TRUE
24914,Mel,Stride,Conservative,Central Devon,https://www.theyworkforyou.com/mp/24914/mel_stride/central_devon,mstride,melstride,https://mstride.caseworkermp.com,TRUE
10576,Graham,Stringer,Labour,Blackley and Middleton South,https://www.theyworkforyou.com/mp/10576/graham_stringer/blackley_and_middleton_south,gstringer,grahamstringer,https://gstringer.caseworkermp.com,TRUE
11406,Graham,Stuart,Conservative,Beverley and Holderness,https://www.theyworkforyou.com/mp/11406/graham_stuart/beverley_and_holderness,gstuart,grahamstuart,https://gstuart.caseworkermp.com,TRUE
26501,Kirsteen,Sullivan,Labour/Co-operative,Bathgate and Linlithgow,https://www.theyworkforyou.com/mp/26501/kirsteen_sullivan/bathgate_and_linlithgow,ksullivan,kirsteensullivan,https://ksullivan.caseworkermp.com,TRUE
26435,Lauren,Sullivan,Labour,Gravesham,https://www.theyworkforyou.com/mp/26435/lauren_sullivan/gravesham,lsullivan,laurensullivan,https://lsullivan.caseworkermp.com,TRUE
25909,Zarah,Sultana,Your Party,Coventry South,https://www.theyworkforyou.com/mp/25909/zarah_sultana/coventry_south,zsultana,zarahsultana,https://zsultana.caseworkermp.com,TRUE
